0.21,1.69623,3.27556,1.01054,0.804766,2.37454,3.55015,0.20846,-0.978031,0.978031,0.20846
0.215,1.70128,3.27959,1.02555,0.80349,2.37673,3.55364,0.213347,-0.976976,0.976976,0.213347
0.215,1.70136,3.27958,1.02308,0.805214,2.37824,3.55423,0.213347,-0.976976,0.976976,0.213347
0.22,1.70646,3.28362,1.03649,0.805669,2.38143,3.55853,0.21823,-0.975897,0.975897,0.21823
0.22,1.70647,3.28361,1.03616,0.805698,2.38162,3.55847,0.21823,-0.975897,0.975897,0.21823
0.225,1.71165,3.28764,1.05029,0.804715,2.38357,3.56208,0.223106,-0.974794,0.974794,0.223106
0.225,1.71172,3.28763,1.048,0.806379,2.38497,3.56266,0.223106,-0.974794,0.974794,0.223106
0.23,1.71695,3.29167,1.06063,0.807094,2.38785,3.56707,0.227978,-0.973666,0.973666,0.227978
0.23,1.71696,3.29167,1.06034,0.807113,2.38803,3.56701,0.227978,-0.973666,0.973666,0.227978
0.235,1.72226,3.2957,1.07363,0.806409,2.38975,3.57074,0.232843,-0.972514,0.972514,0.232843
0.235,1.72233,3.2957,1.07152,0.808018,2.39104,3.57132,0.232843,-0.972514,0.972514,0.232843
0.24,1.72767,3.29975,1.08341,0.808985,2.39364,3.57585,0.237703,-0.971338,0.971338,0.237703
0.24,1.72768,3.29974,1.08314,0.808994,2.3938,3.57579,0.237703,-0.971338,0.971338,0.237703
0.245,1.7331,3.30379,1.09564,0.808553,2.39531,3.57963,0.242556,-0.970137,0.970137,0.242556
0.245,1.73316,3.30379,1.09369,0.810111,2.39651,3.58021,0.242556,-0.970137,0.970137,0.242556
0.25,1.73862,3.30785,1.10489,0.811313,2.39883,3.58485,0.247404,-0.968912,0.968912,0.247404
0.25,1.73863,3.30784,1.10465,0.811313,2.39897,3.58479,0.247404,-0.968912,0.968912,0.247404
0.255,1.74415,3.3119,1.1164,0.811116,2.40028,3.58874,0.252245,-0.967663,0.967663,0.252245
0.255,1.74421,3.3119,1.1146,0.812626,2.40139,3.58932,0.252245,-0.967663,0.967663,0.252245
0.26,1.74977,3.31597,1.12514,0.814045,2.40345,3.59407,0.257081,-0.96639,0.96639,0.257081
0.26,1.74978,3.31596,1.12492,0.814038,2.40359,3.59401,0.257081,-0.96639,0.96639,0.257081
0.265,1.7554,3.32003,1.13597,0.814065,2.4047,3.59807,0.261909,-0.965093,0.965093,0.261909
0.265,1.75546,3.32003,1.1343,0.81553,2.40573,3.59864,0.261909,-0.965093,0.965093,0.261909
0.27,1.76112,3.32412,1.14422,0.817147,2.40755,3.60349,0.266731,-0.963771,0.963771,0.266731
0.27,1.76113,3.32411,1.14401,0.817132,2.40767,3.60344,0.266731,-0.963771,0.963771,0.266731
0.275,1.76685,3.3282,1.1544,0.817365,2.40861,3.6076,0.271547,-0.962425,0.962425,0.271547
0.275,1.7669,3.3282,1.15285,0.818786,2.40955,3.60817,0.271547,-0.962425,0.962425,0.271547
0.28,1.77266,3.3323,1.16219,0.820583,2.41115,3.61312,0.276356,-0.961055,0.961055,0.276356
0.28,1.77266,3.3323,1.162,0.820562,2.41126,3.61306,0.276356,-0.961055,0.961055,0.276356
0.285,1.77847,3.3364,1.17176,0.820982,2.41202,3.61732,0.281157,-0.959662,0.959662,0.281157
0.285,1.77852,3.3364,1.17033,0.822363,2.4129,3.61789,0.281157,-0.959662,0.959662,0.281157
0.29,1.78437,3.34052,1.17911,0.824321,2.41428,3.62293,0.285952,-0.958244,0.958244,0.285952
0.29,1.78437,3.34051,1.17894,0.824294,2.41438,3.62287,0.285952,-0.958244,0.958244,0.285952
0.295,1.79027,3.34464,1.18811,0.824886,2.41498,3.62723,0.29074,-0.956802,0.956802,0.29074
0.295,1.79031,3.34464,1.18679,0.826227,2.41579,3.62779,0.29074,-0.956802,0.956802,0.29074
0.3,1.79624,3.34878,1.19504,0.828331,2.41697,3.63292,0.29552,-0.955336,0.955336,0.29552
0.3,1.79624,3.34877,1.19489,0.828299,2.41706,3.63286,0.29552,-0.955336,0.955336,0.29552
0.305,1.80222,3.35291,1.2035,0.829047,2.41751,3.63731,0.300293,-0.953847,0.953847,0.300293
0.305,1.80226,3.35292,1.20228,0.830351,2.41826,3.63786,0.300293,-0.953847,0.953847,0.300293
0.31,1.80827,3.35708,1.21004,0.832586,2.41924,3.64307,0.305059,-0.952334,0.952334,0.305059
0.31,1.80827,3.35707,1.2099,0.83255,2.41932,3.64302,0.305059,-0.952334,0.952334,0.305059
0.315,1.81432,3.36124,1.21798,0.833439,2.41964,3.64755,0.309816,-0.950796,0.950796,0.309816
0.315,1.81436,3.36124,1.21685,0.834708,2.42033,3.6481,0.309816,-0.950796,0.950796,0.309816
0.32,1.82044,3.36542,1.22414,0.83706,2.42113,3.65339,0.314567,-0.949235,0.949235,0.314567
0.32,1.82044,3.36542,1.22402,0.83702,2.4212,3.65333,0.314567,-0.949235,0.949235,0.314567
0.325,1.82656,3.3696,1.2316,0.838039,2.42138,3.65795,0.319309,-0.947651,0.947651,0.319309
0.325,1.8266,3.36961,1.23056,0.839274,2.42202,3.65848,0.319309,-0.947651,0.947651,0.319309
0.33,1.83275,3.37381,1.23741,0.841731,2.42265,3.66385,0.324043,-0.946042,0.946042,0.324043
